Sample	CSM5FZ3N	CSM5FZ3R	CSM5FZ3T	CSM5FZ3V	CSM5FZ3X	CSM5FZ3Z	CSM5FZ42	CSM5FZ44	CSM5FZ46	CSM5FZ4C	CSM5LLGB	CSM5MCU4	CSM5MCV1	CSM5MCV5	CSM5MCVB	CSM5MCVD	CSM5MCVF	CSM5MCVJ	CSM5MCVV	CSM5MCVZ	CSM5MCW4	CSM5MCWA	CSM5MCWI	CSM5MCWK	CSM5MCXF	CSM5MCXX	CSM5MCXZ	CSM5YRY7	CSM67U9V	CSM67U9X	CSM67UAI	CSM67UB5	CSM67UB7	CSM67UB9	CSM67UCU	CSM6J2H9	CSM79HG7	CSM79HGR	CSM79HGV	CSM79HH2	CSM79HHW	CSM79HJ2	CSM79HJ4	CSM79HJ6	CSM79HJ8	CSM79HJC	CSM79HJI	CSM79HNY	CSM7CZ2F	CSM7KOKH	CSM7KOKL	CSM7KOKP	CSM7KOQP	CSM7KOQZ	CSM7KOR4	CSM7KOR8	ESM5GEYU	ESM5GEYW	ESM5GEYX	ESM5GEYY	ESM5GEZ1	ESM5GEZ3	ESM5ME9D	ESM5ME9G	ESM5ME9H	ESM5MEB9	ESM5MEBA	ESM5MEBP	ESM5MEDP	ESM5MEDZ	ESM5MEE2	ESM5MEE6	ESM718U9	ESM7F5AE	HSM5FZBP	HSM5FZBQ	HSM5FZBR	HSM5FZC2	HSM5MD3L	HSM5MD49	HSM5MD4A	HSM5MD4B	HSM5MD4P	HSM5MD4U	HSM5MD4W	HSM5MD57	HSM5MD59	HSM5MD5B	HSM5MD5D	HSM5MD5F	HSM5MD5H	HSM5MD5K	HSM5MD5X	HSM5MD5Z	HSM5MD6E	HSM5MD6I	HSM5MD6K	HSM5MD6O	HSM5MD6S	HSM5MD6U	HSM5MD7W	HSM5MD7Z	HSM5MD82	HSM5MD8A	HSM5MD8B	HSM5MD8D	HSM5MD8F	HSM5MD8H	HSM5MD8J	HSM5MD8L	HSM5MD8N	HSM5MD8P	HSM5MEE5	HSM67VCX	HSM67VDR	HSM67VDT	HSM67VDX	HSM67VFX	HSM67VG2	HSM67VG6	HSM67VGA	HSM67VGE	HSM67VGI	HSM67VIJ	HSM6XRQB	HSM6XRQC	HSM6XRSX	HSM6XRSZ	HSM6XRT2	HSM6XRT4	HSM6XRT6	HSM6XRTA	HSM6XRTC	HSM6XRTE	HSM6XRTG	HSM7CYWS	HSM7CYYR	HSM7CYYV	HSM7CYYZ	HSM7CZ2J	HSM7CZ2L	HSM7CZ2V	HSM7J4JW	HSM7J4Q3	HSMA33J1	HSMA33NG	MSM5FZ9N	MSM5FZ9Q	MSM5FZ9V	MSM5FZ9X	MSM5FZA2	MSM5LLD6	MSM5LLE3	MSM5LLE9	MSM5LLF2	MSM5LLFG	MSM5LLGD	MSM5LLGF	MSM5LLGH	MSM5LLGJ	MSM5LLGN	MSM5LLGR	MSM5LLH2	MSM5LLH4	MSM5LLH8	MSM5LLHA	MSM5LLHG	MSM5LLHI	MSM5LLHO	MSM5LLHQ	MSM5LLHR	MSM5LLHX	MSM5LLI2	MSM5LLI4	MSM5LLI6	MSM5LLI8	MSM5LLIC	MSM5LLIE	MSM5LLIG	MSM5LLII	MSM5LLIK	MSM5LLIM	MSM5LLIS	MSM5ZOJY	MSM633FF	MSM6J2JF	MSM6J2JH	MSM6J2M3	MSM6J2PQ	MSM6J2RG	MSM79H52	MSM79H8J	MSM79H94	MSM79HBX	MSM79HCN	MSM9VZFJ	MSM9VZJJ	MSM9VZLX	MSM9VZM4	MSM9VZMQ	PSM6XBQM	PSM6XBRK	PSM6XBRM	PSM6XBS2	PSM6XBS4	PSM6XBSC	PSM6XBTF	PSM6XBTH	PSM6XBTJ	PSM6XBTN	PSM6XBTZ	PSM6XBVY	PSM7J13U	PSM7J13Y	PSM7J143	PSM7J149	PSM7J19X	PSM7J1B3	PSM7J1BN	PSM7J1CK	PSM7J1CS	PSMA2651
C3004__NODE_716_length_32086_cov_56.184259__32086__nrps__ANTISMASH__0_32086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.965234245	1.694772305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.784910163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.518218604	0	1.222359199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.896401541
C3004__NODE_325_length_55475_cov_8.770047__35820__nrps__ANTISMASH__19655_55475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.471604601	0	0	0	0	0	0	0	0	0.468891656	0	0	0	0	0	0	0	0	0	0.569861205	0	0	0	0	0	0	0	0	0.547144068	0	0	0	0	0	0.611604877	0	0.41741748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.240120553	0	0	0	0	0	0	1.614334267	0.537722319	0	0.706074464	2.180963534	0	0	0	0	0	0.366273492	0.640563438	0	0	0	0	0	0.315783328	0.392453545	0.311459054	0	0	0	0	0	0	0	0	0	0	0	0	1.605431734	0	0	0	2.675121035	0	0	0	0	1.892598146	0	1.084937013	0.515332276	3.366226101	0	0.780128485	0.71152694	0	0	0	0	0	1.988484552	0.845386851	0	0.962166508	0	0	0	0	0	0	0	0	0	0	0	0	1.137347569	0.258390739	0	0	0	0	1.093140428	0	0	0	0	0	0	0.474077542	0	1.189414713	0	0	0	0	0	0.665577669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.416383278	0	0	0	0	0	0	0	0	0	0.177652001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3004__NODE_174_length_80204_cov_9.614056__42733__nrps__ANTISMASH__37471_80204	0	0.495054083	0	0	0	0	0	0	0	0	0	0	1.281787457	0	0	0.350372487	0.545983054	0	1.253001741	0	0	0	0.600762058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.455456277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.932093298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.627287784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.957090427	0	0	0	0	0.276478314	0.453629272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3004__NODE_1417_length_16825_cov_24.201849__16825__arylpolyene__ANTISMASH__0_16825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.0163527	0	0	45.30733514	0	0	0	27.28066298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3004__NODE_1315_length_18028_cov_20.725421__18028__nrps__ANTISMASH__0_18028	0	0	0	0	0	0	0	0	0	0	2.01521381	1.724503645	0	0	0	0	0	0	0	2.284204491	0.910220367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.433922777	0	0	0	0	0	0	0	0	0	0	0	0	1.945312039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3003__NODE_76_length_95735_cov_25.874488__47508__arylpolyene__ANTISMASH__0_47508	0	0	0	6.641941055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.388695653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.866490586	0	0	0	0	0	0	1.356336023	0	0	0	0	0	0	0	0	0	0	0	0	4.042839786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.718686867	0	2.012563106	0.859202425	0	0	0	1.042619854	10.53063896	1.209732987	0	0	0	1.1994906	0	0	0	0	7.618550005	1.381585766	4.096405828	0	0	0	0	0	0	0	0	1.17379126	2.440785309	3.462297966	2.138913637	0	10.59995282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.175982054	0	0.288402211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.664970843	0	0	0	0	0	0	10.87132395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3003__NODE_403_length_40637_cov_11.867306__17254__bacteriocin__ANTISMASH__23383_40637	0	0	0	0	0	0	0	0	0	0	0	1.602956432	0	0	0	0	0	0	0	0.777593133	0.417270718	0	0	1.635578471	0	2.504601629	0.690317934	0	0	1.253142054	0	0.946711698	0.838839158	0.731733351	0	0	0	0.646330012	0.660626889	1.77255969	1.52160891	0	1.011099203	1.414819991	1.448454002	0.948540552	0	0	0	0	1.16657566	1.448414026	0	0.622082173	0.493568054	1.250826845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.377478203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.797448695	0	0	0	0	0	0	0	0	0	1.276538745	0	0	0	0	0	0	3.982005078	0	0	0	0	0	0	0	0	0	0	0	1.355798609	0	0	0	0	0	1.823701992	0	0	0	4.515996258	0	0	0	0	0	0	0	0	0	1.220661951	0	0	0	0	0.828568843	1.155230957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.155757346	0.442274561	7.398220747	0	0	4.668814249	0	0	0	1.688159273	0	2.246854827	0	0	0	2.157125565	0	1.859124224	0	1.648636622	1.634196936	1.380395834	0	2.718508836	0	0.902537699	0	0	0	0	0	0	0	1.088997145	0	0
C3003__NODE_3_length_251615_cov_18.016362__21719__terpene__ANTISMASH__51920_73639	0	0	0	0	0	0	0	0	0	0	0	0	0	14.39497291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.367882432	0	0	0	0	0	0	0	1.371953045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.969852966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.519338232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.03916144	0.283538722	0.281664351	0.528383059	0	0	0	0	3.939445132	0	0	0	0	0	0	5.660923294	5.746882543	0	9.914741553	5.20396026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.031496791
C3002__NODE_971_length_15098_cov_86.9144__15098__arylpolyene__ANTISMASH__0_15098	0	0	6.756857363	0	10.29232641	9.580276047	9.406836787	11.05773734	8.687577023	0	0	0	0	0	0	0	0	8.4188167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3002__NODE_48_length_113070_cov_130.184__30150__lantipeptide__ANTISMASH__7675_37825	0	0	9.351823532	0	15.09659352	19.94246144	4.839323931	6.760284531	13.78339351	0	0	0	0	0	0	0	0	20.20781944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.400546077	0	15.4581171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.302255535	0	0	0	0	0	0	0	0	0	0	1.495858631	0	0	0	0	1.492734782	0	0	0	0	0	0	0	0	0	64.44965171	7.76753487	0	0	0	0	0	0	0	0	4.491625327	4.488059838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3002__NODE_335_length_41694_cov_806.476__24076__arylpolyene__ANTISMASH__17618_41694	0	0	82.75419973	0	80.39716524	51.42813189	89.23762545	72.45844075	77.80333647	0	0	0	0	0	0	0	0	64.19450649	0	0	0	6.84673349	0	0	0	0	0	0	0	6.023811178	0	5.361151407	5.660128448	0	0	0	0	0	0	0	0	0.893705439	2.92140921	0	4.775957312	0	9.270486089	0	0	2.761667438	3.33496622	6.380912569	0	3.383741539	3.909472791	4.642824547	0	0	0	0	0	0	0	0	0	35.76364763	0	0	0	0	0	0	0	20.93196969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.5480982	0	0	0	0	0	0	132.989818	0	0	0	0	0	0	0	0	0	0	0	323.7204151	0	0	0	0	0	0	0	0	0	0	0	33.83611345	0	3.514245765	0	0	135.5849223	0	0	0	0	0	16.75594182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.29052563	88.52049807	94.62332435	80.4924792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.95760261	0	0	2.282909552	32.90195032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.186918678	0	0	0	0	0	0	0	0	0	0	3.69391793	0	0	0	0
C3002__NODE_230_length_52913_cov_71.574__34275__arylpolyene__ANTISMASH__0_34275	0	0	4.205838918	0	6.829933137	6.412871169	6.00895304	7.016599498	5.419762368	0	0	0	0	0	0	0	0	5.251094639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3002__NODE_1385_length_10045_cov_6.14925__10045__nrps__ANTISMASH__0_10045	0	0	0	0	0	0	1.093127472	0.341000266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37084284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254207345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.461267961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.80788282	0	0	0	0	0
C3001__NODE_968_length_20454_cov_287.677__20454__lantipeptide__ANTISMASH__0_20454	0	0	0	0	0	0	0.402389421	0	0	0	0	0	0	0	0	0	0	0	4.033067785	0	0	0	0.4146949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.59828055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3001__NODE_62_length_127340_cov_61.4927__20900__terpene__ANTISMASH__84566_105466	0	0	0	1.197642526	0	0	0	0	0	6.586239818	0	0	0	0	0	1.104361345	4.110434547	0	1.207844943	0	0	1.042330003	0	0	0	0	0	0.810649995	0	0	0	0	0	0	0	0	0	3.514471732	0.428243495	0	0	0	0	9.364712509	0	0	0	2.987547592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.327097792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.233010381	0	0	0	0	0	0	0	0	0	0	0	2.601114488	0.9110932	0	0	5.252476544	0.372942536	9.359195147	0	0	2.1109809	0	3.491132054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.91495856	15.99425528	2.381386442	0	0	0	0	0.608193298	0	0	0	0	0	0	0	0	0	0	1.010007973	2.810052122	1.171783029	0	0	0	0	0	0	0	0.832034203	0	0	0	0	0	0	0	0	26.5428105	0	0	0	0	0	0	0	1.113865756	7.645436688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3001__NODE_588_length_30405_cov_19.6306__29664__terpene__ANTISMASH__741_30405	0	0	0	1.915229484	0	0	0	0	0	6.21251894	0	0	0	0	0	1.006067859	323.7813637	0	1.887466532	0	0	0.794650046	0	0	0	0	0	0.809557542	0	0	0	0	0	0	0	0	0	3.532914329	0.46678208	0	0	0	0	9.120166472	0	0	0	2.488812222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.365746409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85348615	0	0	0	0	0	0	0	0	0	0	0	2.388529144	0.748312947	0	0	3.868306552	0	7.075710554	0	0	1.929812698	0	2.951644819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.67473861	13.22399734	1.916244039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.987486274	108.5894042	1.494432504	0	0	0	0	0	0	0	0.673430942	0	0	0	0	0	0	0	0	20.90673125	0	0	0	0	0	0	0	1.505269968	6.372641479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3001__NODE_58_length_130452_cov_22.8823__21353__sactipeptide__ANTISMASH__15013_36366	2.782675208	2.009245874	0	0.72214219	0	0	0	0	0	0	0	0	0	0	0	1.897146873	1.251507357	0	5.493453036	0	0	0	0.54414211	0	0	0	0	0.387195144	0	0	0	0	0	0	0	0	0	0	0	0	4.458019829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49041783	0	0	0	0	0	0	0
C3001__NODE_51_length_144308_cov_91.9148__42430__other__ANTISMASH__63954_106384	1.001218152	0.650806659	11.96542235	11.18071414	17.9686018	27.54232322	7.141780353	10.00705135	20.55802289	17.38856673	0	0	0	0	0	2.678674732	1.077350359	29.42037936	0	0	0	0	6.323179973	0	2.326639896	0	0	19.97612897	0	0	0	0	0	0	1.530637928	0.607753533	1.560901372	0.704667886	0.573267186	0	1.697790783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.69258726	1.280033078	0	15.81113038	24.06096312	11.1973675	0	0	4.524388852	0	0	2.901558808	0	0	0	0	6.691163994	0	8.279798052	0	3.758325754	6.68522174	0	33.30058291	12.21180849	37.06883205	2.324796471	0	0	0	0	0	0	0	5.774571699	0.776177528	2.182913028	0	0	0	0	0	0	0	2.160725921	4.613306709	0	1.132824222	0	0	0	0	1.302523031	0	0	0	0	3.957939771	0	0	0.80350004	0	39.53914414	5.618921451	0	0	0	0.431152518	0	81.43956687	0	0	2.462585941	2.904357805	0	0	0	0	0	0	0.464870141	0	0	0	0	0.448635103	0.856695695	0	0	1.620714826	0	0	0	0	0	7.186323583	0	0	0	0	0	0	0	0	0	0	1.080197136	0.295296741	0	0	0	0	0	6.813010971	0.961362672	6.719804364	11.05323287	5.127011352	11.70549933	9.795565749	0	1.386898227	1.493046419	0	1.148173372	1.520479404	0.71218628	0	0	1.485523855	0.525640425	0	0	0	0	0	1.345469306	0	0	0	0	0	0	0	0	0	5.564929019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.134415348
C3001__NODE_3868_length_6733_cov_1390.55__6733__arylpolyene__ANTISMASH__0_6733	0	4868.704338	0	0	0	0	0	0	0	2.014675671	0	0	0	0	0	0	1.883285268	0	0	0	0	0	0	3.218868895	0	1.894632026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3001__NODE_3390_length_7531_cov_3.80444__7531__arylpolyene__ANTISMASH__0_7531	0	0.533811818	0	0	0	0	0	0	0	1.297431823	0	0	0	0	0	0	0	0	0	0	0	0	0	0.90854732	0	1.379375393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3001__NODE_3246_length_7841_cov_27.1989__7841__microcin__ANTISMASH__0_7841	0	1.823892665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1791245	0	2.242630708	0	0	0	1.923504751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.78065367	0	0	0	0	0	0	0	8.3955516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.019104696	0	8.815082662	0	0	27.54461679	21.30102211	0	0	0	0	0	0	0	0	0	0	0	0	0	6.228289236	0	0	0	0	5.691656849	0	0	0	0	0	0	0	4.6069656	0	0	0	0	0	0	0	7.835975592	0	16.0750939	0	0	0	11.29147487	12.07261176	0	11.5104697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.994517507	0	5.723336716	0	0	0	0	0	0	0	0	4.965040667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.579723997	0	4.594616071	0	0	15.6415628	0	4.254379402	11.73247325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.471929284	0	0	0	0	0
